County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Calhoun,13037,11.0,1.0,0.0018,0.0909,6352.0,0.00173,173.0,16.0,9.0,2020-04-03 18:28:43
Camden,13039,6.0,0.0,0.001,0.0,53677.0,0.00011,11.0,0.0,0.0,2020-04-03 18:28:43
Candler,13043,1.0,0.0,0.0002,0.0,10836.0,9e-05,9.0,0.0,0.0,2020-04-03 18:28:43
Carroll,13045,147.0,2.0,0.0246,0.0136,118121.0,0.00124,124.0,2.0,1.0,2020-04-03 18:28:43
Catoosa,13047,6.0,0.0,0.001,0.0,67420.0,9e-05,9.0,0.0,0.0,2020-04-03 18:28:43
Charlton,13049,1.0,0.0,0.0002,0.0,12968.0,8e-05,8.0,0.0,0.0,2020-04-03 18:28:43
Chatham,13051,65.0,3.0,0.0109,0.0462,289195.0,0.00022,22.0,1.0,5.0,2020-04-03 18:28:43
Chattahoochee,13053,2.0,0.0,0.0003,0.0,10684.0,0.00019,19.0,0.0,0.0,2020-04-03 18:28:43
Chattooga,13055,3.0,0.0,0.0005,0.0,24790.0,0.00012,12.0,0.0,0.0,2020-04-03 18:28:43
Cherokee,13057,114.0,5.0,0.0191,0.0439,254149.0,0.00045,45.0,2.0,4.0,2020-04-03 18:28:43
Clarke,13059,59.0,8.0,0.0099,0.1356,127330.0,0.00046,46.0,6.0,14.0,2020-04-03 18:28:43
Clay,13061,7.0,0.0,0.0012,0.0,2887.0,0.00242,242.0,0.0,0.0,2020-04-03 18:28:43
Clayton,13063,206.0,8.0,0.0345,0.0388,289615.0,0.00071,71.0,3.0,4.0,2020-04-03 18:28:43
Clinch,13065,2.0,0.0,0.0003,0.0,6648.0,0.0003,30.0,0.0,0.0,2020-04-03 18:28:43
Cobb,13067,422.0,20.0,0.0707,0.0474,756865.0,0.00056,56.0,3.0,5.0,2020-04-03 18:28:43
Coffee,13069,15.0,0.0,0.0025,0.0,43093.0,0.00035,35.0,0.0,0.0,2020-04-03 18:28:43
Colquitt,13071,44.0,3.0,0.0074,0.0682,45592.0,0.00097,97.0,7.0,7.0,2020-04-03 18:28:43
Columbia,13073,33.0,0.0,0.0055,0.0,154291.0,0.00021,21.0,0.0,0.0,2020-04-03 18:28:43
Cook,13075,1.0,0.0,0.0002,0.0,17162.0,6e-05,6.0,0.0,0.0,2020-04-03 18:28:43
Coweta,13077,56.0,2.0,0.0094,0.0357,145864.0,0.00038,38.0,1.0,4.0,2020-04-03 18:28:43
Crawford,13079,0.0,0.0,0.0,0.0,12318.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Crisp,13081,24.0,0.0,0.004,0.0,22601.0,0.00106,106.0,0.0,0.0,2020-04-03 18:28:43
Dade,13083,1.0,1.0,0.0002,1.0,16226.0,6e-05,6.0,6.0,100.0,2020-04-03 18:28:43
Dawson,13085,13.0,0.0,0.0022,0.0,25083.0,0.00052,52.0,0.0,0.0,2020-04-03 18:28:43
Decatur,13087,16.0,0.0,0.0027,0.0,26575.0,0.0006,60.0,0.0,0.0,2020-04-03 18:28:43
Dekalb,13089,483.0,8.0,0.0809,0.0166,756558.0,0.00064,64.0,1.0,2.0,2020-04-03 18:28:43
Dodge,13091,5.0,0.0,0.0008,0.0,20705.0,0.00024,24.0,0.0,0.0,2020-04-03 18:28:43
Dooly,13093,12.0,0.0,0.002,0.0,13706.0,0.00088,88.0,0.0,0.0,2020-04-03 18:28:43
Dougherty,13095,607.0,30.0,0.1017,0.0494,91243.0,0.00665,665.0,33.0,5.0,2020-04-03 18:28:43
Douglas,13097,78.0,4.0,0.0131,0.0513,145331.0,0.00054,54.0,3.0,5.0,2020-04-03 18:28:43
Early,13099,61.0,1.0,0.0102,0.0164,10247.0,0.00595,595.0,10.0,2.0,2020-04-03 18:28:43
Echols,13101,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Effingham,13103,6.0,0.0,0.001,0.0,62190.0,0.0001,10.0,0.0,0.0,2020-04-03 18:28:43
Elbert,13105,1.0,0.0,0.0002,0.0,19120.0,5e-05,5.0,0.0,0.0,2020-04-03 18:28:43
Emanuel,13107,1.0,0.0,0.0002,0.0,22612.0,4e-05,4.0,0.0,0.0,2020-04-03 18:28:43
Evans,13109,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Fannin,13111,8.0,0.0,0.0013,0.0,25964.0,0.00031,31.0,0.0,0.0,2020-04-03 18:28:43
Fayette,13113,61.0,4.0,0.0102,0.0656,113459.0,0.00054,54.0,4.0,7.0,2020-04-03 18:28:43
Floyd,13115,79.0,3.0,0.0132,0.038,97927.0,0.00081,81.0,3.0,4.0,2020-04-03 18:28:43
Forsyth,13117,61.0,1.0,0.0102,0.0164,236612.0,0.00026,26.0,0.0,2.0,2020-04-03 18:28:43
Franklin,13119,5.0,0.0,0.0008,0.0,23023.0,0.00022,22.0,0.0,0.0,2020-04-03 18:28:43
Fulton,13121,910.0,26.0,0.1525,0.0286,1050114.0,0.00087,87.0,2.0,3.0,2020-04-03 18:28:43
Gilmer,13123,1.0,0.0,0.0002,0.0,30816.0,3e-05,3.0,0.0,0.0,2020-04-03 18:28:43
Glascock,13125,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Glynn,13127,23.0,0.0,0.0039,0.0,85219.0,0.00027,27.0,0.0,0.0,2020-04-03 18:28:43
Gordon,13129,21.0,2.0,0.0035,0.0952,57685.0,0.00036,36.0,3.0,10.0,2020-04-03 18:28:43
Grady,13131,3.0,0.0,0.0005,0.0,24748.0,0.00012,12.0,0.0,0.0,2020-04-03 18:28:43
Greene,13133,12.0,0.0,0.002,0.0,17698.0,0.00068,68.0,0.0,0.0,2020-04-03 18:28:43
Gwinnett,13135,353.0,8.0,0.0592,0.0227,927781.0,0.00038,38.0,1.0,2.0,2020-04-03 18:28:43
Habersham,13137,2.0,0.0,0.0003,0.0,45388.0,4e-05,4.0,0.0,0.0,2020-04-03 18:28:43
Hall,13139,81.0,0.0,0.0136,0.0,202148.0,0.0004,40.0,0.0,0.0,2020-04-03 18:28:43
Hancock,13141,0.0,0.0,0.0,0.0,8348.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Haralson,13143,10.0,0.0,0.0017,0.0,29533.0,0.00034,34.0,0.0,0.0,2020-04-03 18:28:43
Harris,13145,6.0,0.0,0.001,0.0,34475.0,0.00017,17.0,0.0,0.0,2020-04-03 18:28:43
Hart,13147,3.0,0.0,0.0005,0.0,26099.0,0.00011,11.0,0.0,0.0,2020-04-03 18:28:43
Heard,13149,2.0,1.0,0.0003,0.5,11879.0,0.00017,17.0,8.0,50.0,2020-04-03 18:28:43
Henry,13151,143.0,3.0,0.024,0.021,230220.0,0.00062,62.0,1.0,2.0,2020-04-03 18:28:43
Houston,13153,58.0,5.0,0.0097,0.0862,155469.0,0.00037,37.0,3.0,9.0,2020-04-03 18:28:43
Irwin,13155,6.0,0.0,0.001,0.0,9398.0,0.00064,64.0,0.0,0.0,2020-04-03 18:28:43
Jackson,13157,13.0,0.0,0.0022,0.0,70422.0,0.00018,18.0,0.0,0.0,2020-04-03 18:28:43
Jasper,13159,2.0,0.0,0.0003,0.0,14040.0,0.00014,14.0,0.0,0.0,2020-04-03 18:28:43
Jeff Davis,13161,0.0,0.0,0.0,0.0,15029.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Jefferson,13163,2.0,0.0,0.0003,0.0,15430.0,0.00013,13.0,0.0,0.0,2020-04-03 18:28:43
Jenkins,13165,2.0,0.0,0.0003,0.0,8683.0,0.00023,23.0,0.0,0.0,2020-04-03 18:28:43
Johnson,13167,1.0,0.0,0.0002,0.0,9708.0,0.0001,10.0,0.0,0.0,2020-04-03 18:28:43
Jones,13169,6.0,0.0,0.001,0.0,28616.0,0.00021,21.0,0.0,0.0,2020-04-03 18:28:43
Lamar,13171,6.0,0.0,0.001,0.0,19000.0,0.00032,32.0,0.0,0.0,2020-04-03 18:28:43
Lanier,13173,1.0,0.0,0.0002,0.0,10340.0,0.0001,10.0,0.0,0.0,2020-04-03 18:28:43
Laurens,13175,15.0,0.0,0.0025,0.0,47325.0,0.00032,32.0,0.0,0.0,2020-04-03 18:28:43
Lee,13177,123.0,8.0,0.0206,0.065,29764.0,0.00413,413.0,27.0,7.0,2020-04-03 18:28:43
Liberty,13179,9.0,0.0,0.0015,0.0,61497.0,0.00015,15.0,0.0,0.0,2020-04-03 18:28:43
Lincoln,13181,5.0,0.0,0.0008,0.0,7915.0,0.00063,63.0,0.0,0.0,2020-04-03 18:28:43
Long,13183,1.0,0.0,0.0002,0.0,18998.0,5e-05,5.0,0.0,0.0,2020-04-03 18:28:43
Lowndes,13185,32.0,1.0,0.0054,0.0312,116321.0,0.00028,28.0,1.0,3.0,2020-04-03 18:28:43
Lumpkin,13187,7.0,0.0,0.0012,0.0,32955.0,0.00021,21.0,0.0,0.0,2020-04-03 18:28:43
Macon,13193,2.0,0.0,0.0003,0.0,13143.0,0.00015,15.0,0.0,0.0,2020-04-03 18:28:43
Madison,13195,7.0,1.0,0.0012,0.1429,29650.0,0.00024,24.0,3.0,14.0,2020-04-03 18:28:43
Marion,13197,1.0,0.0,0.0002,0.0,8351.0,0.00012,12.0,0.0,0.0,2020-04-03 18:28:43
Mcduffie,13189,5.0,1.0,0.0008,0.2,21531.0,0.00023,23.0,5.0,20.0,2020-04-03 18:28:43
Mcintosh,13191,2.0,0.0,0.0003,0.0,14340.0,0.00014,14.0,0.0,0.0,2020-04-03 18:28:43
Meriwether,13199,10.0,0.0,0.0017,0.0,21068.0,0.00047,47.0,0.0,0.0,2020-04-03 18:28:43
Miller,13201,11.0,0.0,0.0018,0.0,5686.0,0.00193,193.0,0.0,0.0,2020-04-03 18:28:43
Mitchell,13205,46.0,1.0,0.0077,0.0217,22192.0,0.00207,207.0,5.0,2.0,2020-04-03 18:28:43
Monroe,13207,7.0,0.0,0.0012,0.0,27520.0,0.00025,25.0,0.0,0.0,2020-04-03 18:28:43
Montgomery,13209,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Morgan,13211,2.0,0.0,0.0003,0.0,18853.0,0.00011,11.0,0.0,0.0,2020-04-03 18:28:43
Murray,13213,7.0,0.0,0.0012,0.0,39921.0,0.00018,18.0,0.0,0.0,2020-04-03 18:28:43
Muscogee,13215,31.0,0.0,0.0052,0.0,194160.0,0.00016,16.0,0.0,0.0,2020-04-03 18:28:43
Newton,13217,42.0,1.0,0.007,0.0238,109541.0,0.00038,38.0,1.0,2.0,2020-04-03 18:28:43
Oconee,13219,21.0,0.0,0.0035,0.0,39272.0,0.00053,53.0,0.0,0.0,2020-04-03 18:28:43
Oglethorpe,13221,1.0,1.0,0.0002,1.0,15054.0,7e-05,7.0,7.0,100.0,2020-04-03 18:28:43
Paulding,13223,46.0,0.0,0.0077,0.0,164044.0,0.00028,28.0,0.0,0.0,2020-04-03 18:28:43
Peach,13225,10.0,1.0,0.0017,0.1,27297.0,0.00037,37.0,4.0,10.0,2020-04-03 18:28:43
Pickens,13227,9.0,1.0,0.0015,0.1111,31980.0,0.00028,28.0,3.0,11.0,2020-04-03 18:28:43
Pierce,13229,16.0,0.0,0.0027,0.0,19389.0,0.00083,83.0,0.0,0.0,2020-04-03 18:28:43
Pike,13231,4.0,0.0,0.0007,0.0,18634.0,0.00021,21.0,0.0,0.0,2020-04-03 18:28:43
Polk,13233,18.0,0.0,0.003,0.0,42470.0,0.00042,42.0,0.0,0.0,2020-04-03 18:28:43
Pulaski,13235,5.0,0.0,0.0008,0.0,11069.0,0.00045,45.0,0.0,0.0,2020-04-03 18:28:43
Putnam,13237,2.0,0.0,0.0003,0.0,21809.0,9e-05,9.0,0.0,0.0,2020-04-03 18:28:43
Quitman,13239,1.0,0.0,0.0002,0.0,2279.0,0.00044,44.0,0.0,0.0,2020-04-03 18:28:43
Rabun,13241,2.0,0.0,0.0003,0.0,16867.0,0.00012,12.0,0.0,0.0,2020-04-03 18:28:43
Randolph,13243,11.0,0.0,0.0018,0.0,6833.0,0.00161,161.0,0.0,0.0,2020-04-03 18:28:43
Richmond,13245,49.0,1.0,0.0082,0.0204,201554.0,0.00024,24.0,0.0,2.0,2020-04-03 18:28:43
Rockdale,13247,67.0,2.0,0.0112,0.0299,90594.0,0.00074,74.0,2.0,3.0,2020-04-03 18:28:43
Schley,13249,5.0,0.0,0.0008,0.0,5236.0,0.00095,95.0,0.0,0.0,2020-04-03 18:28:43
Screven,13251,2.0,0.0,0.0003,0.0,13938.0,0.00014,14.0,0.0,0.0,2020-04-03 18:28:43
Seminole,13253,8.0,0.0,0.0013,0.0,8315.0,0.00096,96.0,0.0,0.0,2020-04-03 18:28:43
Spalding,13255,23.0,1.0,0.0039,0.0435,66100.0,0.00035,35.0,2.0,4.0,2020-04-03 18:28:43
Stephens,13257,5.0,0.0,0.0008,0.0,26035.0,0.00019,19.0,0.0,0.0,2020-04-03 18:28:43
Stewart,13259,1.0,0.0,0.0002,0.0,6199.0,0.00016,16.0,0.0,0.0,2020-04-03 18:28:43
Sumter,13261,67.0,4.0,0.0112,0.0597,29733.0,0.00225,225.0,13.0,6.0,2020-04-03 18:28:43
Talbot,13263,3.0,0.0,0.0005,0.0,6272.0,0.00048,48.0,0.0,0.0,2020-04-03 18:28:43
Taliaferro,13265,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Tattnall,13267,3.0,0.0,0.0005,0.0,25391.0,0.00012,12.0,0.0,0.0,2020-04-03 18:28:43
Taylor,13269,2.0,0.0,0.0003,0.0,8039.0,0.00025,25.0,0.0,0.0,2020-04-03 18:28:43
Telfair,13271,2.0,0.0,0.0003,0.0,15876.0,0.00013,13.0,0.0,0.0,2020-04-03 18:28:43
Terrell,13273,50.0,2.0,0.0084,0.04,8611.0,0.00581,581.0,23.0,4.0,2020-04-03 18:28:43
Thomas,13275,26.0,0.0,0.0044,0.0,44448.0,0.00058,58.0,0.0,0.0,2020-04-03 18:28:43
Tift,13277,34.0,0.0,0.0057,0.0,40571.0,0.00084,84.0,0.0,0.0,2020-04-03 18:28:43
Toombs,13279,5.0,1.0,0.0008,0.2,26887.0,0.00019,19.0,4.0,20.0,2020-04-03 18:28:43
Towns,13281,1.0,0.0,0.0002,0.0,11852.0,8e-05,8.0,0.0,0.0,2020-04-03 18:28:43
Treutlen,13283,0.0,0.0,0.0,0.0,6809.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Troup,13285,30.0,1.0,0.005,0.0333,70034.0,0.00043,43.0,1.0,3.0,2020-04-03 18:28:43
Turner,13287,12.0,0.0,0.002,0.0,7912.0,0.00152,152.0,0.0,0.0,2020-04-03 18:28:43
Twiggs,13289,2.0,0.0,0.0003,0.0,8188.0,0.00024,24.0,0.0,0.0,2020-04-03 18:28:43
Union,13291,1.0,0.0,0.0002,0.0,24001.0,4e-05,4.0,0.0,0.0,2020-04-03 18:28:43
Unknown,0,264.0,4.0,0.0442,0.0152,0.0,0.0,0.0,0.0,2.0,2020-04-03 18:28:43
Upson,13293,8.0,0.0,0.0013,0.0,26215.0,0.00031,31.0,0.0,0.0,2020-04-03 18:28:43
Walker,13295,3.0,0.0,0.0005,0.0,69410.0,4e-05,4.0,0.0,0.0,2020-04-03 18:28:43
Walton,13297,16.0,0.0,0.0027,0.0,93503.0,0.00017,17.0,0.0,0.0,2020-04-03 18:28:43
Ware,13299,17.0,3.0,0.0028,0.1765,35680.0,0.00048,48.0,8.0,18.0,2020-04-03 18:28:43
Warren,13301,4.0,0.0,0.0007,0.0,5251.0,0.00076,76.0,0.0,0.0,2020-04-03 18:28:43
Washington,13303,5.0,0.0,0.0008,0.0,20386.0,0.00025,25.0,0.0,0.0,2020-04-03 18:28:43
Wayne,13305,0.0,0.0,0.0,0.0,29808.0,0.0,0.0,0.0,0.0,2020-04-03 18:28:43
Webster,13307,1.0,0.0,0.0002,0.0,2611.0,0.00038,38.0,0.0,0.0,2020-04-03 18:28:43
Wheeler,13309,1.0,0.0,0.0002,0.0,7879.0,0.00013,13.0,0.0,0.0,2020-04-03 18:28:43
White,13311,3.0,0.0,0.0005,0.0,29970.0,0.0001,10.0,0.0,0.0,2020-04-03 18:28:43
Whitfield,13313,15.0,1.0,0.0025,0.0667,104062.0,0.00014,14.0,1.0,7.0,2020-04-03 18:28:43
Wilcox,13315,1.0,0.0,0.0002,0.0,8812.0,0.00011,11.0,0.0,0.0,2020-04-03 18:28:43
Wilkes,13317,3.0,0.0,0.0005,0.0,9876.0,0.0003,30.0,0.0,0.0,2020-04-03 18:28:43
Wilkinson,13319,1.0,0.0,0.0002,0.0,9036.0,0.00011,11.0,0.0,0.0,2020-04-03 18:28:43
