County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Chattahoochee,13053,2.0,0.0,0.0004,0.0,10684.0,0.00019,19.0,0.0,0.0,2020-04-02 18:28:36
Chattooga,13055,3.0,0.0,0.0006,0.0,24790.0,0.00012,12.0,0.0,0.0,2020-04-02 18:28:36
Cherokee,13057,94.0,4.0,0.0173,0.0426,254149.0,0.00037,37.0,2.0,4.0,2020-04-02 18:28:36
Clarke,13059,55.0,7.0,0.0101,0.1273,127330.0,0.00043,43.0,5.0,13.0,2020-04-02 18:28:36
Clay,13061,7.0,0.0,0.0013,0.0,2887.0,0.00242,242.0,0.0,0.0,2020-04-02 18:28:36
Clayton,13063,165.0,6.0,0.0303,0.0364,289615.0,0.00057,57.0,2.0,4.0,2020-04-02 18:28:36
Clinch,13065,2.0,0.0,0.0004,0.0,6648.0,0.0003,30.0,0.0,0.0,2020-04-02 18:28:36
Cobb,13067,341.0,17.0,0.0626,0.0499,756865.0,0.00045,45.0,2.0,5.0,2020-04-02 18:28:36
Coffee,13069,9.0,0.0,0.0017,0.0,43093.0,0.00021,21.0,0.0,0.0,2020-04-02 18:28:36
Colquitt,13071,28.0,2.0,0.0051,0.0714,45592.0,0.00061,61.0,4.0,7.0,2020-04-02 18:28:36
Columbia,13073,27.0,0.0,0.005,0.0,154291.0,0.00017,17.0,0.0,0.0,2020-04-02 18:28:36
Cook,13075,1.0,0.0,0.0002,0.0,17162.0,6e-05,6.0,0.0,0.0,2020-04-02 18:28:36
Coweta,13077,48.0,2.0,0.0088,0.0417,145864.0,0.00033,33.0,1.0,4.0,2020-04-02 18:28:36
Crawford,13079,0.0,0.0,0.0,0.0,12318.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Crisp,13081,21.0,0.0,0.0039,0.0,22601.0,0.00093,93.0,0.0,0.0,2020-04-02 18:28:36
Dade,13083,1.0,0.0,0.0002,0.0,16226.0,6e-05,6.0,0.0,0.0,2020-04-02 18:28:36
Dawson,13085,11.0,0.0,0.002,0.0,25083.0,0.00044,44.0,0.0,0.0,2020-04-02 18:28:36
Decatur,13087,10.0,0.0,0.0018,0.0,26575.0,0.00038,38.0,0.0,0.0,2020-04-02 18:28:36
Dekalb,13089,409.0,8.0,0.0751,0.0196,756558.0,0.00054,54.0,1.0,2.0,2020-04-02 18:28:36
Dodge,13091,5.0,0.0,0.0009,0.0,20705.0,0.00024,24.0,0.0,0.0,2020-04-02 18:28:36
Dooly,13093,11.0,0.0,0.002,0.0,13706.0,0.0008,80.0,0.0,0.0,2020-04-02 18:28:36
Dougherty,13095,521.0,30.0,0.0957,0.0576,91243.0,0.00571,571.0,33.0,6.0,2020-04-02 18:28:36
Douglas,13097,66.0,3.0,0.0121,0.0455,145331.0,0.00045,45.0,2.0,5.0,2020-04-02 18:28:36
Early,13099,42.0,1.0,0.0077,0.0238,10247.0,0.0041,410.0,10.0,2.0,2020-04-02 18:28:36
Echols,13101,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Effingham,13103,6.0,0.0,0.0011,0.0,62190.0,0.0001,10.0,0.0,0.0,2020-04-02 18:28:36
Elbert,13105,0.0,0.0,0.0,0.0,19120.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Emanuel,13107,1.0,0.0,0.0002,0.0,22612.0,4e-05,4.0,0.0,0.0,2020-04-02 18:28:36
Evans,13109,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Fannin,13111,8.0,0.0,0.0015,0.0,25964.0,0.00031,31.0,0.0,0.0,2020-04-02 18:28:36
Fayette,13113,55.0,4.0,0.0101,0.0727,113459.0,0.00048,48.0,4.0,7.0,2020-04-02 18:28:36
Floyd,13115,78.0,2.0,0.0143,0.0256,97927.0,0.0008,80.0,2.0,3.0,2020-04-02 18:28:36
Forsyth,13117,53.0,1.0,0.0097,0.0189,236612.0,0.00022,22.0,0.0,2.0,2020-04-02 18:28:36
Franklin,13119,5.0,0.0,0.0009,0.0,23023.0,0.00022,22.0,0.0,0.0,2020-04-02 18:28:36
Fulton,13121,747.0,23.0,0.1372,0.0308,1050114.0,0.00071,71.0,2.0,3.0,2020-04-02 18:28:36
Gilmer,13123,1.0,0.0,0.0002,0.0,30816.0,3e-05,3.0,0.0,0.0,2020-04-02 18:28:36
Glascock,13125,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Glynn,13127,21.0,0.0,0.0039,0.0,85219.0,0.00025,25.0,0.0,0.0,2020-04-02 18:28:36
Gordon,13129,20.0,1.0,0.0037,0.05,57685.0,0.00035,35.0,2.0,5.0,2020-04-02 18:28:36
Grady,13131,2.0,0.0,0.0004,0.0,24748.0,8e-05,8.0,0.0,0.0,2020-04-02 18:28:36
Greene,13133,8.0,0.0,0.0015,0.0,17698.0,0.00045,45.0,0.0,0.0,2020-04-02 18:28:36
Gwinnett,13135,303.0,8.0,0.0557,0.0264,927781.0,0.00033,33.0,1.0,3.0,2020-04-02 18:28:36
Habersham,13137,2.0,0.0,0.0004,0.0,45388.0,4e-05,4.0,0.0,0.0,2020-04-02 18:28:36
Hall,13139,72.0,0.0,0.0132,0.0,202148.0,0.00036,36.0,0.0,0.0,2020-04-02 18:28:36
Hancock,13141,0.0,0.0,0.0,0.0,8348.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Haralson,13143,6.0,0.0,0.0011,0.0,29533.0,0.0002,20.0,0.0,0.0,2020-04-02 18:28:36
Harris,13145,5.0,0.0,0.0009,0.0,34475.0,0.00015,15.0,0.0,0.0,2020-04-02 18:28:36
Hart,13147,3.0,0.0,0.0006,0.0,26099.0,0.00011,11.0,0.0,0.0,2020-04-02 18:28:36
Heard,13149,2.0,1.0,0.0004,0.5,11879.0,0.00017,17.0,8.0,50.0,2020-04-02 18:28:36
Henry,13151,115.0,2.0,0.0211,0.0174,230220.0,0.0005,50.0,1.0,2.0,2020-04-02 18:28:36
Houston,13153,49.0,5.0,0.009,0.102,155469.0,0.00032,32.0,3.0,10.0,2020-04-02 18:28:36
Irwin,13155,5.0,0.0,0.0009,0.0,9398.0,0.00053,53.0,0.0,0.0,2020-04-02 18:28:36
Jackson,13157,11.0,0.0,0.002,0.0,70422.0,0.00016,16.0,0.0,0.0,2020-04-02 18:28:36
Jasper,13159,2.0,0.0,0.0004,0.0,14040.0,0.00014,14.0,0.0,0.0,2020-04-02 18:28:36
Jeff Davis,13161,0.0,0.0,0.0,0.0,15029.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Jefferson,13163,2.0,0.0,0.0004,0.0,15430.0,0.00013,13.0,0.0,0.0,2020-04-02 18:28:36
Jenkins,13165,1.0,0.0,0.0002,0.0,8683.0,0.00012,12.0,0.0,0.0,2020-04-02 18:28:36
Johnson,13167,1.0,0.0,0.0002,0.0,9708.0,0.0001,10.0,0.0,0.0,2020-04-02 18:28:36
Jones,13169,5.0,0.0,0.0009,0.0,28616.0,0.00017,17.0,0.0,0.0,2020-04-02 18:28:36
Lamar,13171,6.0,0.0,0.0011,0.0,19000.0,0.00032,32.0,0.0,0.0,2020-04-02 18:28:36
Lanier,13173,1.0,0.0,0.0002,0.0,10340.0,0.0001,10.0,0.0,0.0,2020-04-02 18:28:36
Laurens,13175,14.0,0.0,0.0026,0.0,47325.0,0.0003,30.0,0.0,0.0,2020-04-02 18:28:36
Lee,13177,104.0,7.0,0.0191,0.0673,29764.0,0.00349,349.0,24.0,7.0,2020-04-02 18:28:36
Liberty,13179,7.0,0.0,0.0013,0.0,61497.0,0.00011,11.0,0.0,0.0,2020-04-02 18:28:36
Lincoln,13181,5.0,0.0,0.0009,0.0,7915.0,0.00063,63.0,0.0,0.0,2020-04-02 18:28:36
Long,13183,1.0,0.0,0.0002,0.0,18998.0,5e-05,5.0,0.0,0.0,2020-04-02 18:28:36
Lowndes,13185,26.0,1.0,0.0048,0.0385,116321.0,0.00022,22.0,1.0,4.0,2020-04-02 18:28:36
Lumpkin,13187,7.0,0.0,0.0013,0.0,32955.0,0.00021,21.0,0.0,0.0,2020-04-02 18:28:36
Macon,13193,2.0,0.0,0.0004,0.0,13143.0,0.00015,15.0,0.0,0.0,2020-04-02 18:28:36
Madison,13195,5.0,1.0,0.0009,0.2,29650.0,0.00017,17.0,3.0,20.0,2020-04-02 18:28:36
Marion,13197,0.0,0.0,0.0,0.0,8351.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Mcduffie,13189,4.0,1.0,0.0007,0.25,21531.0,0.00019,19.0,5.0,25.0,2020-04-02 18:28:36
Mcintosh,13191,1.0,0.0,0.0002,0.0,14340.0,7e-05,7.0,0.0,0.0,2020-04-02 18:28:36
Meriwether,13199,9.0,0.0,0.0017,0.0,21068.0,0.00043,43.0,0.0,0.0,2020-04-02 18:28:36
Miller,13201,4.0,0.0,0.0007,0.0,5686.0,0.0007,70.0,0.0,0.0,2020-04-02 18:28:36
Mitchell,13205,40.0,1.0,0.0073,0.025,22192.0,0.0018,180.0,5.0,2.0,2020-04-02 18:28:36
Monroe,13207,6.0,0.0,0.0011,0.0,27520.0,0.00022,22.0,0.0,0.0,2020-04-02 18:28:36
Montgomery,13209,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Morgan,13211,2.0,0.0,0.0004,0.0,18853.0,0.00011,11.0,0.0,0.0,2020-04-02 18:28:36
Murray,13213,7.0,0.0,0.0013,0.0,39921.0,0.00018,18.0,0.0,0.0,2020-04-02 18:28:36
Muscogee,13215,26.0,0.0,0.0048,0.0,194160.0,0.00013,13.0,0.0,0.0,2020-04-02 18:28:36
Newton,13217,37.0,0.0,0.0068,0.0,109541.0,0.00034,34.0,0.0,0.0,2020-04-02 18:28:36
Oconee,13219,19.0,0.0,0.0035,0.0,39272.0,0.00048,48.0,0.0,0.0,2020-04-02 18:28:36
Oglethorpe,13221,1.0,1.0,0.0002,1.0,15054.0,7e-05,7.0,7.0,100.0,2020-04-02 18:28:36
Paulding,13223,35.0,0.0,0.0064,0.0,164044.0,0.00021,21.0,0.0,0.0,2020-04-02 18:28:36
Peach,13225,7.0,1.0,0.0013,0.1429,27297.0,0.00026,26.0,4.0,14.0,2020-04-02 18:28:36
Pickens,13227,9.0,1.0,0.0017,0.1111,31980.0,0.00028,28.0,3.0,11.0,2020-04-02 18:28:36
Pierce,13229,10.0,0.0,0.0018,0.0,19389.0,0.00052,52.0,0.0,0.0,2020-04-02 18:28:36
Pike,13231,2.0,0.0,0.0004,0.0,18634.0,0.00011,11.0,0.0,0.0,2020-04-02 18:28:36
Polk,13233,16.0,0.0,0.0029,0.0,42470.0,0.00038,38.0,0.0,0.0,2020-04-02 18:28:36
Pulaski,13235,5.0,0.0,0.0009,0.0,11069.0,0.00045,45.0,0.0,0.0,2020-04-02 18:28:36
Putnam,13237,2.0,0.0,0.0004,0.0,21809.0,9e-05,9.0,0.0,0.0,2020-04-02 18:28:36
Quitman,13239,0.0,0.0,0.0,0.0,2279.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Rabun,13241,2.0,0.0,0.0004,0.0,16867.0,0.00012,12.0,0.0,0.0,2020-04-02 18:28:36
Randolph,13243,4.0,0.0,0.0007,0.0,6833.0,0.00059,59.0,0.0,0.0,2020-04-02 18:28:36
Richmond,13245,42.0,1.0,0.0077,0.0238,201554.0,0.00021,21.0,0.0,2.0,2020-04-02 18:28:36
Rockdale,13247,57.0,2.0,0.0105,0.0351,90594.0,0.00063,63.0,2.0,4.0,2020-04-02 18:28:36
Schley,13249,4.0,0.0,0.0007,0.0,5236.0,0.00076,76.0,0.0,0.0,2020-04-02 18:28:36
Screven,13251,2.0,0.0,0.0004,0.0,13938.0,0.00014,14.0,0.0,0.0,2020-04-02 18:28:36
Seminole,13253,6.0,0.0,0.0011,0.0,8315.0,0.00072,72.0,0.0,0.0,2020-04-02 18:28:36
Spalding,13255,17.0,1.0,0.0031,0.0588,66100.0,0.00026,26.0,2.0,6.0,2020-04-02 18:28:36
Stephens,13257,5.0,0.0,0.0009,0.0,26035.0,0.00019,19.0,0.0,0.0,2020-04-02 18:28:36
Stewart,13259,1.0,0.0,0.0002,0.0,6199.0,0.00016,16.0,0.0,0.0,2020-04-02 18:28:36
Sumter,13261,48.0,3.0,0.0088,0.0625,29733.0,0.00161,161.0,10.0,6.0,2020-04-02 18:28:36
Talbot,13263,1.0,0.0,0.0002,0.0,6272.0,0.00016,16.0,0.0,0.0,2020-04-02 18:28:36
Taliaferro,13265,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Tattnall,13267,2.0,0.0,0.0004,0.0,25391.0,8e-05,8.0,0.0,0.0,2020-04-02 18:28:36
Taylor,13269,2.0,0.0,0.0004,0.0,8039.0,0.00025,25.0,0.0,0.0,2020-04-02 18:28:36
Telfair,13271,2.0,0.0,0.0004,0.0,15876.0,0.00013,13.0,0.0,0.0,2020-04-02 18:28:36
Terrell,13273,47.0,2.0,0.0086,0.0426,8611.0,0.00546,546.0,23.0,4.0,2020-04-02 18:28:36
Thomas,13275,17.0,0.0,0.0031,0.0,44448.0,0.00038,38.0,0.0,0.0,2020-04-02 18:28:36
Tift,13277,29.0,0.0,0.0053,0.0,40571.0,0.00071,71.0,0.0,0.0,2020-04-02 18:28:36
Toombs,13279,5.0,1.0,0.0009,0.2,26887.0,0.00019,19.0,4.0,20.0,2020-04-02 18:28:36
Towns,13281,0.0,0.0,0.0,0.0,11852.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Treutlen,13283,0.0,0.0,0.0,0.0,6809.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Troup,13285,21.0,1.0,0.0039,0.0476,70034.0,0.0003,30.0,1.0,5.0,2020-04-02 18:28:36
Turner,13287,6.0,0.0,0.0011,0.0,7912.0,0.00076,76.0,0.0,0.0,2020-04-02 18:28:36
Twiggs,13289,2.0,0.0,0.0004,0.0,8188.0,0.00024,24.0,0.0,0.0,2020-04-02 18:28:36
Union,13291,1.0,0.0,0.0002,0.0,24001.0,4e-05,4.0,0.0,0.0,2020-04-02 18:28:36
Unknown,0,665.0,4.0,0.1222,0.006,0.0,0.0,0.0,0.0,1.0,2020-04-02 18:28:36
Upson,13293,6.0,0.0,0.0011,0.0,26215.0,0.00023,23.0,0.0,0.0,2020-04-02 18:28:36
Walker,13295,2.0,0.0,0.0004,0.0,69410.0,3e-05,3.0,0.0,0.0,2020-04-02 18:28:36
Walton,13297,15.0,0.0,0.0028,0.0,93503.0,0.00016,16.0,0.0,0.0,2020-04-02 18:28:36
Ware,13299,14.0,2.0,0.0026,0.1429,35680.0,0.00039,39.0,6.0,14.0,2020-04-02 18:28:36
Warren,13301,4.0,0.0,0.0007,0.0,5251.0,0.00076,76.0,0.0,0.0,2020-04-02 18:28:36
Washington,13303,6.0,0.0,0.0011,0.0,20386.0,0.00029,29.0,0.0,0.0,2020-04-02 18:28:36
Wayne,13305,0.0,0.0,0.0,0.0,29808.0,0.0,0.0,0.0,0.0,2020-04-02 18:28:36
Webster,13307,1.0,0.0,0.0002,0.0,2611.0,0.00038,38.0,0.0,0.0,2020-04-02 18:28:36
Wheeler,13309,1.0,0.0,0.0002,0.0,7879.0,0.00013,13.0,0.0,0.0,2020-04-02 18:28:36
White,13311,3.0,0.0,0.0006,0.0,29970.0,0.0001,10.0,0.0,0.0,2020-04-02 18:28:36
Whitfield,13313,14.0,1.0,0.0026,0.0714,104062.0,0.00013,13.0,1.0,7.0,2020-04-02 18:28:36
Wilcox,13315,1.0,0.0,0.0002,0.0,8812.0,0.00011,11.0,0.0,0.0,2020-04-02 18:28:36
Wilkes,13317,2.0,0.0,0.0004,0.0,9876.0,0.0002,20.0,0.0,0.0,2020-04-02 18:28:36
Wilkinson,13319,1.0,0.0,0.0002,0.0,9036.0,0.00011,11.0,0.0,0.0,2020-04-02 18:28:36
